"item_id","dataset_id","status","file_name","creation_date","update_date","resolved_wos_ut"
CTNG2026020016467520,DATA2026020034945285,A,CTNG2026020.XML,2026-08-20 06:09:13.130,2026-08-20 06:09:49.783,WOS:001595386100002
CTNG2026020016467548,DATA2026020034945327,A,CTNG2026020.XML,2026-08-20 06:09:13.351,2026-08-20 06:09:49.301,WOS:000665860000038
CTNG2026020016467558,DATA2026020034945341,A,CTNG2026020.XML,2026-08-20 06:09:13.491,2026-08-20 06:09:50.766,WOS:001501986500006
CTNG2026020016467556,DATA2026020034945339,A,CTNG2026020.XML,2026-08-20 06:09:13.455,2026-08-20 06:09:50.784,WOS:001501986500006
CTNG2026020016467515,DATA2026020034945280,A,CTNG2026020.XML,2026-08-20 06:09:13.002,2026-08-20 06:09:50.349,WOS:001336960300001
CTNG2026020016467542,DATA2026020034945317,A,CTNG2026020.XML,2026-08-20 06:09:13.331,2026-08-20 06:09:50.422,WOS:001609213900001
CTNG2026020016467559,DATA2026020034945342,A,CTNG2026020.XML,2026-08-20 06:09:13.511,2026-08-20 06:09:50.724,WOS:001501986500006
CTNG2026020016467557,DATA2026020034945340,A,CTNG2026020.XML,2026-08-20 06:09:13.474,2026-08-20 06:09:50.643,WOS:001501986500006
CTNG2026020016467555,DATA2026020034945338,A,CTNG2026020.XML,2026-08-20 06:09:13.434,2026-08-20 06:09:50.686,WOS:001501986500006
CTNG2026020016467568,DATA2026020034945359,A,CTNG2026020.XML,2026-08-20 06:09:13.615,2026-08-20 06:09:51.316,null
CTNG2026020016467589,DATA2026020034945387,A,CTNG2026020.XML,2026-08-20 06:09:13.773,2026-08-20 06:09:51.811,WOS:001589294400001
CTNG2026020016467554,DATA2026020034945337,A,CTNG2026020.XML,2026-08-20 06:09:13.407,2026-08-20 06:09:50.684,WOS:001501986500006
CTNG2026020016467560,DATA2026020034945343,A,CTNG2026020.XML,2026-08-20 06:09:13.531,2026-08-20 06:09:50.924,WOS:001501986500006
CTNG2026020016467588,DATA2026020034945386,A,CTNG2026020.XML,2026-08-20 06:09:13.748,2026-08-20 06:09:51.709,WOS:001582210000001
CTNG2026020016467594,DATA2026020034945392,A,CTNG2026020.XML,2026-08-20 06:09:13.887,2026-08-20 06:09:52.603,WOS:001589486500001
CTNG2026020016467602,DATA2026020034945400,A,CTNG2026020.XML,2026-08-20 06:09:14.098,2026-08-20 06:09:53.480,WOS:001523046500001
CTNG2026020016467612,DATA2026020034945410,A,CTNG2026020.XML,2026-08-20 06:09:14.328,2026-08-20 06:09:54.640,WOS:001590508700008
CTNG2026020016467618,DATA2026020034945416,A,CTNG2026020.XML,2026-08-20 06:09:14.411,2026-08-20 06:09:55.326,WOS:000665860000038
CTNG2026020016467553,DATA2026020034945336,A,CTNG2026020.XML,2026-08-20 06:09:13.382,2026-08-20 06:09:50.783,WOS:001501986500006
CTNG2026020016467582,DATA2026020034945380,A,CTNG2026020.XML,2026-08-20 06:09:13.651,2026-08-20 06:09:50.997,WOS:001588240600001
CTNG2026020016467583,DATA2026020034945381,A,CTNG2026020.XML,2026-08-20 06:09:13.673,2026-08-20 06:09:52.021,WOS:001582027200001
CTNG2026020016467562,DATA2026020034945346,A,CTNG2026020.XML,2026-08-20 06:09:13.565,2026-08-20 06:09:50.962,WOS:001501986500006
CTNG2026020016467561,DATA2026020034945345,A,CTNG2026020.XML,2026-08-20 06:09:13.546,2026-08-20 06:09:51.007,WOS:001501986500006
CTNG2026020016467585,DATA2026020034945383,A,CTNG2026020.XML,2026-08-20 06:09:13.704,2026-08-20 06:09:51.079,WOS:001585508700001
CTNG2026020016467590,DATA2026020034945388,A,CTNG2026020.XML,2026-08-20 06:09:13.789,2026-08-20 06:09:51.623,WOS:001588702300001
CTNG2026020016467598,DATA2026020034945396,A,CTNG2026020.XML,2026-08-20 06:09:13.992,2026-08-20 06:09:52.319,WOS:001591706300001
CTNG2026020016467600,DATA2026020034945398,A,CTNG2026020.XML,2026-08-20 06:09:14.041,2026-08-20 06:09:54.380,WOS:001590927700001
CTNG2026020016467591,DATA2026020034945389,A,CTNG2026020.XML,2026-08-20 06:09:13.809,2026-08-20 06:09:51.664,WOS:001590951900003
CTNG2026020016467595,DATA2026020034945393,A,CTNG2026020.XML,2026-08-20 06:09:13.915,2026-08-20 06:09:52.291,WOS:001589249300001
CTNG2026020016467592,DATA2026020034945390,A,CTNG2026020.XML,2026-08-20 06:09:13.843,2026-08-20 06:09:52.510,WOS:001567301600001
CTNG2026020016467569,DATA2026020034945360,A,CTNG2026020.XML,2026-08-20 06:09:13.630,2026-08-20 06:09:51.857,WOS:001656368200001
CTNG2026020016467587,DATA2026020034945385,A,CTNG2026020.XML,2026-08-20 06:09:13.725,2026-08-20 06:09:52.163,WOS:001591692200001
CTNG2026020016467563,DATA2026020034945352,A,CTNG2026020.XML,2026-08-20 06:09:13.582,2026-08-20 06:09:52.208,WOS:000935680900001
CTNG2026020016467599,DATA2026020034945397,A,CTNG2026020.XML,2026-08-20 06:09:14.014,2026-08-20 06:09:52.575,WOS:001586743600001
CTNG2026020016467604,DATA2026020034945402,A,CTNG2026020.XML,2026-08-20 06:09:14.153,2026-08-20 06:09:52.921,WOS:001591043700026
CTNG2026020016467603,DATA2026020034945401,A,CTNG2026020.XML,2026-08-20 06:09:14.126,2026-08-20 06:09:53.309,WOS:001590508700002
CTNG2026020016467606,DATA2026020034945404,A,CTNG2026020.XML,2026-08-20 06:09:14.197,2026-08-20 06:09:53.813,WOS:001548636600021
CTNG2026020016467611,DATA2026020034945409,A,CTNG2026020.XML,2026-08-20 06:09:14.310,2026-08-20 06:09:54.570,WOS:001461116400001
CTNG2026020016467613,DATA2026020034945411,A,CTNG2026020.XML,2026-08-20 06:09:14.349,2026-08-20 06:09:54.662,WOS:001593286500038
CTNG2026020016467617,DATA2026020034945415,A,CTNG2026020.XML,2026-08-20 06:09:14.392,2026-08-20 06:09:55.436,WOS:001561470400001
CTNG2026020016467622,DATA2026020034945422,A,CTNG2026020.XML,2026-08-20 06:09:14.427,2026-08-20 06:09:55.751,WOS:001612144000001
CTNG2026020016467638,DATA2026020034945450,A,CTNG2026020.XML,2026-08-20 06:09:14.567,2026-08-20 06:09:56.176,WOS:001453670400001
CTNG2026020016467601,DATA2026020034945399,A,CTNG2026020.XML,2026-08-20 06:09:14.060,2026-08-20 06:09:52.948,WOS:001578962400001
CTNG2026020016467597,DATA2026020034945395,A,CTNG2026020.XML,2026-08-20 06:09:13.972,2026-08-20 06:09:54.034,WOS:001559420100001
CTNG2026020016467608,DATA2026020034945406,A,CTNG2026020.XML,2026-08-20 06:09:14.237,2026-08-20 06:09:54.069,WOS:001526664900001
CTNG2026020016467610,DATA2026020034945408,A,CTNG2026020.XML,2026-08-20 06:09:14.275,2026-08-20 06:09:54.172,WOS:001526664900001
CTNG2026020016467614,DATA2026020034945412,A,CTNG2026020.XML,2026-08-20 06:09:14.370,2026-08-20 06:09:54.215,WOS:001589294400001
CTNG2026020016467623,DATA2026020034945425,A,CTNG2026020.XML,2026-08-20 06:09:14.442,2026-08-20 06:09:54.911,WOS:001267484600013
CTNG2026020016467609,DATA2026020034945407,A,CTNG2026020.XML,2026-08-20 06:09:14.257,2026-08-20 06:09:54.568,WOS:001588240600001
CTNG2026020016467634,DATA2026020034945445,A,CTNG2026020.XML,2026-08-20 06:09:14.523,2026-08-20 06:09:55.481,WOS:000526569200045
CTNG2026020016467636,DATA2026020034945448,A,CTNG2026020.XML,2026-08-20 06:09:14.542,2026-08-20 06:09:56.059,WOS:000791316100004
CTNG2026020016467665,DATA2026020034945489,A,CTNG2026020.XML,2026-08-20 06:09:14.752,2026-08-20 06:09:56.415,WOS:001303074300001
CTNG2026020016467674,DATA2026020034945501,A,CTNG2026020.XML,2026-08-20 06:09:14.821,2026-08-20 06:09:56.784,WOS:001567304900001
CTNG2026020016467630,DATA2026020034945438,A,CTNG2026020.XML,2026-08-20 06:09:14.468,2026-08-20 06:09:55.013,WOS:001630918200008
CTNG2026020016467633,DATA2026020034945441,A,CTNG2026020.XML,2026-08-20 06:09:14.501,2026-08-20 06:10:07.698,WOS:001597864300001
CTNG2026020016467640,DATA2026020034945453,A,CTNG2026020.XML,2026-08-20 06:09:14.589,2026-08-20 06:09:55.522,WOS:001620771600002
CTNG2026020016467659,DATA2026020034945480,A,CTNG2026020.XML,2026-08-20 06:09:14.715,2026-08-20 06:09:56.110,WOS:001642805200003
CTNG2026020016467668,DATA2026020034945494,A,CTNG2026020.XML,2026-08-20 06:09:14.770,2026-08-20 06:09:56.544,WOS:001589355500001
CTNG2026020016467675,DATA2026020034945502,A,CTNG2026020.XML,2026-08-20 06:09:14.845,2026-08-20 06:09:57.090,WOS:001571957700014
CTNG2026020016467682,DATA2026020034945509,A,CTNG2026020.XML,2026-08-20 06:09:15.099,2026-08-20 06:09:57.656,WOS:001580332400015
CTNG2026020016467686,DATA2026020034945513,A,CTNG2026020.XML,2026-08-20 06:09:15.170,2026-08-20 06:09:58.057,WOS:001589109100001
CTNG2026020016467689,DATA2026020034945516,A,CTNG2026020.XML,2026-08-20 06:09:15.243,2026-08-20 06:09:58.514,WOS:001558852500001
CTNG2026020016467692,DATA2026020034945519,A,CTNG2026020.XML,2026-08-20 06:09:15.295,2026-08-20 06:09:59.121,WOS:001585186500001
CTNG2026020016467641,DATA2026020034945455,A,CTNG2026020.XML,2026-08-20 06:09:14.621,2026-08-20 06:09:56.232,WOS:001632590400001
CTNG2026020016467669,DATA2026020034945495,A,CTNG2026020.XML,2026-08-20 06:09:14.790,2026-08-20 06:09:56.528,WOS:000924212400001
CTNG2026020016467664,DATA2026020034945487,A,CTNG2026020.XML,2026-08-20 06:09:14.733,2026-08-20 06:09:56.741,WOS:001597566700001
CTNG2026020016467679,DATA2026020034945506,A,CTNG2026020.XML,2026-08-20 06:09:14.893,2026-08-20 06:09:57.021,WOS:001562685300001
CTNG2026020016467676,DATA2026020034945503,A,CTNG2026020.XML,2026-08-20 06:09:14.861,2026-08-20 06:09:57.300,WOS:001558982600001
CTNG2026020016467681,DATA2026020034945508,A,CTNG2026020.XML,2026-08-20 06:09:15.082,2026-08-20 06:09:57.619,WOS:001582301500004
CTNG2026020016467683,DATA2026020034945510,A,CTNG2026020.XML,2026-08-20 06:09:15.123,2026-08-20 06:09:58.062,WOS:001578186400008
CTNG2026020016467680,DATA2026020034945507,A,CTNG2026020.XML,2026-08-20 06:09:15.064,2026-08-20 06:09:57.967,WOS:001577954900005
CTNG2026020016467201,DATA2026020034944799,A,CTNG2026020.XML,2026-08-20 06:09:07.883,2026-08-20 06:09:58.038,WOS:001649672200001
CTNG2026020016467684,DATA2026020034945511,A,CTNG2026020.XML,2026-08-20 06:09:15.141,2026-08-20 06:09:58.115,WOS:001580332400015
CTNG2026020016467239,DATA2026020034944872,A,CTNG2026020.XML,2026-08-20 06:09:08.398,2026-08-20 06:09:58.180,WOS:001486133900002
CTNG2026020016467691,DATA2026020034945518,A,CTNG2026020.XML,2026-08-20 06:09:15.277,2026-08-20 06:09:58.561,WOS:001575482800001
CTNG2026020016467690,DATA2026020034945517,A,CTNG2026020.XML,2026-08-20 06:09:15.261,2026-08-20 06:09:58.633,WOS:001589217000003
CTNG2026020016467685,DATA2026020034945512,A,CTNG2026020.XML,2026-08-20 06:09:15.155,2026-08-20 06:09:58.294,WOS:001589692000002
CTNG2026020016467687,DATA2026020034945514,A,CTNG2026020.XML,2026-08-20 06:09:15.185,2026-08-20 06:09:58.809,WOS:001591226100001
CTNG2026020016467688,DATA2026020034945515,A,CTNG2026020.XML,2026-08-20 06:09:15.200,2026-08-20 06:09:59.103,WOS:001580332400022
CTNG2026020016467695,DATA2026020034945522,A,CTNG2026020.XML,2026-08-20 06:09:15.368,2026-08-20 06:09:59.340,WOS:001587280800001
CTNG2026020016467697,DATA2026020034945524,A,CTNG2026020.XML,2026-08-20 06:09:15.400,2026-08-20 06:09:59.278,WOS:001589217000003
CTNG2026020016467702,DATA2026020034945529,A,CTNG2026020.XML,2026-08-20 06:09:15.494,2026-08-20 06:10:00.132,WOS:001586994200001
CTNG2026020016467700,DATA2026020034945527,A,CTNG2026020.XML,2026-08-20 06:09:15.468,2026-08-20 06:10:00.785,WOS:001315893900001
CTNG2026020016467703,DATA2026020034945530,A,CTNG2026020.XML,2026-08-20 06:09:15.510,2026-08-20 06:10:01.194,WOS:001566583300001
CTNG2026020016467245,DATA2026020034944880,A,CTNG2026020.XML,2026-08-20 06:09:08.446,2026-08-20 06:09:59.337,WOS:000436057500010
CTNG2026020016467694,DATA2026020034945521,A,CTNG2026020.XML,2026-08-20 06:09:15.338,2026-08-20 06:09:59.347,WOS:001589219500018
CTNG2026020016467269,DATA2026020034944910,A,CTNG2026020.XML,2026-08-20 06:09:08.833,2026-08-20 06:09:59.513,WOS:001608155500001
CTNG2026020016467699,DATA2026020034945526,A,CTNG2026020.XML,2026-08-20 06:09:15.438,2026-08-20 06:10:00.073,WOS:001587716700001
CTNG2026020016467698,DATA2026020034945525,A,CTNG2026020.XML,2026-08-20 06:09:15.419,2026-08-20 06:09:59.485,WOS:001589217000003
CTNG2026020016467693,DATA2026020034945520,A,CTNG2026020.XML,2026-08-20 06:09:15.314,2026-08-20 06:09:59.572,WOS:001677526600001
CTNG2026020016467696,DATA2026020034945523,A,CTNG2026020.XML,2026-08-20 06:09:15.381,2026-08-20 06:10:00.051,WOS:001587519800021
CTNG2026020016467701,DATA2026020034945528,A,CTNG2026020.XML,2026-08-20 06:09:15.483,2026-08-20 06:10:00.201,WOS:001589217000003
CTNG2026020016467706,DATA2026020034945533,A,CTNG2026020.XML,2026-08-20 06:09:15.572,2026-08-20 06:10:00.260,WOS:001677526600001
CTNG2026020016467711,DATA2026020034945538,A,CTNG2026020.XML,2026-08-20 06:09:15.670,2026-08-20 06:10:00.362,WOS:001589217000003
CTNG2026020016467704,DATA2026020034945531,A,CTNG2026020.XML,2026-08-20 06:09:15.531,2026-08-20 06:10:00.616,WOS:001590297900018
CTNG2026020016467705,DATA2026020034945532,A,CTNG2026020.XML,2026-08-20 06:09:15.557,2026-08-20 06:10:00.581,WOS:001588085900001
CTNG2026020016467710,DATA2026020034945537,A,CTNG2026020.XML,2026-08-20 06:09:15.651,2026-08-20 06:10:00.764,WOS:001587521000027
CTNG2026020016467709,DATA2026020034945536,A,CTNG2026020.XML,2026-08-20 06:09:15.620,2026-08-20 06:10:01.255,WOS:001589217000003
CTNG2026020016467716,DATA2026020034945543,A,CTNG2026020.XML,2026-08-20 06:09:15.789,2026-08-20 06:10:01.300,WOS:001677526600001
CTNG2026020016467719,DATA2026020034945546,A,CTNG2026020.XML,2026-08-20 06:09:15.886,2026-08-20 06:10:02.042,WOS:001520216800001
CTNG2026020016467712,DATA2026020034945539,A,CTNG2026020.XML,2026-08-20 06:09:15.690,2026-08-20 06:10:01.363,WOS:001558982600001
CTNG2026020016467722,DATA2026020034945549,A,CTNG2026020.XML,2026-08-20 06:09:15.948,2026-08-20 06:10:02.158,WOS:001588159900001
CTNG2026020016467721,DATA2026020034945548,A,CTNG2026020.XML,2026-08-20 06:09:15.929,2026-08-20 06:10:02.841,WOS:001580252400007
CTNG2026020016467725,DATA2026020034945552,A,CTNG2026020.XML,2026-08-20 06:09:16.012,2026-08-20 06:10:03.006,WOS:001589005000001
CTNG2026020016467723,DATA2026020034945550,A,CTNG2026020.XML,2026-08-20 06:09:15.966,2026-08-20 06:10:04.421,WOS:001586154200019
CTNG2026020016467714,DATA2026020034945541,A,CTNG2026020.XML,2026-08-20 06:09:15.747,2026-08-20 06:10:01.508,WOS:001461685600001
CTNG2026020016467715,DATA2026020034945542,A,CTNG2026020.XML,2026-08-20 06:09:15.768,2026-08-20 06:10:01.657,WOS:001589217000003
CTNG2026020016467708,DATA2026020034945535,A,CTNG2026020.XML,2026-08-20 06:09:15.604,2026-08-20 06:10:01.734,WOS:001586845400007
CTNG2026020016467736,DATA2026020034945576,A,CTNG2026020.XML,2026-08-20 06:09:16.031,2026-08-20 06:10:01.956,WOS:001583541400001
CTNG2026020016467718,DATA2026020034945545,A,CTNG2026020.XML,2026-08-20 06:09:15.847,2026-08-20 06:10:02.242,WOS:001563598000001
CTNG2026020016467748,DATA2026020034945598,A,CTNG2026020.XML,2026-08-20 06:09:16.141,2026-08-20 06:10:02.437,null
CTNG2026020016467746,DATA2026020034945595,A,CTNG2026020.XML,2026-08-20 06:09:16.106,2026-08-20 06:10:02.602,WOS:001589219500008
CTNG2026020016467760,DATA2026020034945614,A,CTNG2026020.XML,2026-08-20 06:09:16.269,2026-08-20 06:10:03.527,WOS:001582507700041
CTNG2026020016467756,DATA2026020034945607,A,CTNG2026020.XML,2026-08-20 06:09:16.203,2026-08-20 06:10:04.046,null
CTNG2026020016467763,DATA2026020034945620,A,CTNG2026020.XML,2026-08-20 06:09:16.302,2026-08-20 06:10:04.675,WOS:001581729600002
CTNG2026020016467713,DATA2026020034945540,A,CTNG2026020.XML,2026-08-20 06:09:15.723,2026-08-20 06:10:01.603,WOS:001589217000003
CTNG2026020016467707,DATA2026020034945534,A,CTNG2026020.XML,2026-08-20 06:09:15.587,2026-08-20 06:10:01.640,WOS:001560439500001
CTNG2026020016467720,DATA2026020034945547,A,CTNG2026020.XML,2026-08-20 06:09:15.907,2026-08-20 06:10:01.813,WOS:001587519800021
CTNG2026020016467739,DATA2026020034945583,A,CTNG2026020.XML,2026-08-20 06:09:16.054,2026-08-20 06:10:01.945,WOS:001583541400001
CTNG2026020016467717,DATA2026020034945544,A,CTNG2026020.XML,2026-08-20 06:09:15.822,2026-08-20 06:10:02.259,WOS:001584225700001
CTNG2026020016467750,DATA2026020034945600,A,CTNG2026020.XML,2026-08-20 06:09:16.164,2026-08-20 06:10:02.733,WOS:001378789300002
CTNG2026020016467745,DATA2026020034945594,A,CTNG2026020.XML,2026-08-20 06:09:16.081,2026-08-20 06:10:02.952,WOS:001556241900004
CTNG2026020016467724,DATA2026020034945551,A,CTNG2026020.XML,2026-08-20 06:09:15.994,2026-08-20 06:10:02.668,WOS:001554707500001
CTNG2026020016467768,DATA2026020034945631,A,CTNG2026020.XML,2026-08-20 06:09:16.405,2026-08-20 06:10:04.758,WOS:001581729600002
CTNG2026020016467755,DATA2026020034945606,A,CTNG2026020.XML,2026-08-20 06:09:16.184,2026-08-20 06:10:04.850,null
CTNG2026020016467764,DATA2026020034945625,A,CTNG2026020.XML,2026-08-20 06:09:16.323,2026-08-20 06:10:04.978,WOS:001583075400001
CTNG2026020016467777,DATA2026020034945659,A,CTNG2026020.XML,2026-08-20 06:09:16.486,2026-08-20 06:10:05.164,WOS:001578799500001
CTNG2026020016467759,DATA2026020034945613,A,CTNG2026020.XML,2026-08-20 06:09:16.252,2026-08-20 06:10:04.998,WOS:001586195400002
CTNG2026020016467779,DATA2026020034945662,A,CTNG2026020.XML,2026-08-20 06:09:16.521,2026-08-20 06:10:05.615,WOS:001586102600001
CTNG2026020016467774,DATA2026020034945656,A,CTNG2026020.XML,2026-08-20 06:09:16.452,2026-08-20 06:10:05.698,WOS:001581791400006
CTNG2026020016467781,DATA2026020034945664,A,CTNG2026020.XML,2026-08-20 06:09:16.553,2026-08-20 06:10:06.489,WOS:001530524200001
CTNG2026020016467784,DATA2026020034945668,A,CTNG2026020.XML,2026-08-20 06:09:16.602,2026-08-20 06:10:06.657,WOS:001567401200001
CTNG2026020016467788,DATA2026020034945672,A,CTNG2026020.XML,2026-08-20 06:09:16.690,2026-08-20 06:10:07.520,WOS:001581522500001
CTNG2026020016467762,DATA2026020034945617,A,CTNG2026020.XML,2026-08-20 06:09:16.282,2026-08-20 06:10:05.196,WOS:001578799500001
CTNG2026020016467770,DATA2026020034945639,A,CTNG2026020.XML,2026-08-20 06:09:16.432,2026-08-20 06:10:05.730,WOS:001493131600025
CTNG2026020016467766,DATA2026020034945629,A,CTNG2026020.XML,2026-08-20 06:09:16.371,2026-08-20 06:10:06.144,WOS:001576209500001
CTNG2026020016467782,DATA2026020034945666,A,CTNG2026020.XML,2026-08-20 06:09:16.572,2026-08-20 06:10:06.871,WOS:001586153600033
CTNG2026020016467786,DATA2026020034945670,A,CTNG2026020.XML,2026-08-20 06:09:16.649,2026-08-20 06:10:07.108,WOS:001332739500001
CTNG2026020016467791,DATA2026020034945675,A,CTNG2026020.XML,2026-08-20 06:09:16.758,2026-08-20 06:10:07.527,WOS:001468889000001
CTNG2026020016467790,DATA2026020034945674,A,CTNG2026020.XML,2026-08-20 06:09:16.731,2026-08-20 06:10:07.759,WOS:001581467700001
CTNG2026020016467796,DATA2026020034945680,A,CTNG2026020.XML,2026-08-20 06:09:16.884,2026-08-20 06:10:08.157,WOS:001569330600001
CTNG2026020016467778,DATA2026020034945660,A,CTNG2026020.XML,2026-08-20 06:09:16.500,2026-08-20 06:10:05.712,WOS:001583548600001
CTNG2026020016467780,DATA2026020034945663,A,CTNG2026020.XML,2026-08-20 06:09:16.536,2026-08-20 06:10:06.234,WOS:001578799500001
CTNG2026020016467785,DATA2026020034945669,A,CTNG2026020.XML,2026-08-20 06:09:16.631,2026-08-20 06:10:06.559,WOS:001540485700001
CTNG2026020016467792,DATA2026020034945676,A,CTNG2026020.XML,2026-08-20 06:09:16.779,2026-08-20 06:10:07.142,WOS:001586092200002
CTNG2026020016467794,DATA2026020034945678,A,CTNG2026020.XML,2026-08-20 06:09:16.824,2026-08-20 06:10:07.733,WOS:001561290900001
CTNG2026020016467798,DATA2026020034945682,A,CTNG2026020.XML,2026-08-20 06:09:16.942,2026-08-20 06:10:08.430,WOS:001629082700004
CTNG2026020016467296,DATA2026020034944940,A,CTNG2026020.XML,2026-08-20 06:09:09.791,2026-08-20 06:10:11.819,WOS:001638442600005
CTNG2026020016467334,DATA2026020034945019,A,CTNG2026020.XML,2026-08-20 06:09:10.238,2026-08-20 06:10:12.500,WOS:001601737000001
CTNG2026020016467643,DATA2026020034945457,A,CTNG2026020.XML,2026-08-20 06:09:14.674,2026-08-20 06:10:07.815,WOS:001620771600002
CTNG2026020016467632,DATA2026020034945440,A,CTNG2026020.XML,2026-08-20 06:09:14.485,2026-08-20 06:10:07.840,WOS:001597864300001
CTNG2026020016467801,DATA2026020034945685,A,CTNG2026020.XML,2026-08-20 06:09:16.999,2026-08-20 06:10:08.549,null
CTNG2026020016467642,DATA2026020034945456,A,CTNG2026020.XML,2026-08-20 06:09:14.650,2026-08-20 06:10:08.840,WOS:001596628700001
CTNG2026020016467804,DATA2026020034945687,A,CTNG2026020.XML,2026-08-20 06:09:17.065,2026-08-20 06:10:09.041,WOS:001582700400001
CTNG2026020016467795,DATA2026020034945679,A,CTNG2026020.XML,2026-08-20 06:09:16.859,2026-08-20 06:10:07.930,WOS:001580128200001
CTNG2026020016467787,DATA2026020034945671,A,CTNG2026020.XML,2026-08-20 06:09:16.672,2026-08-20 06:10:08.554,WOS:001580168400001
CTNG2026020016467799,DATA2026020034945683,A,CTNG2026020.XML,2026-08-20 06:09:16.960,2026-08-20 06:10:08.627,WOS:001582852400001
CTNG2026020016467805,DATA2026020034945688,A,CTNG2026020.XML,2026-08-20 06:09:17.090,2026-08-20 06:10:09.155,WOS:001583023400004
CTNG2026020016467352,DATA2026020034945037,A,CTNG2026020.XML,2026-08-20 06:09:10.604,2026-08-20 06:10:09.823,WOS:001603687300011
CTNG2026020016467811,DATA2026020034945694,A,CTNG2026020.XML,2026-08-20 06:09:17.257,2026-08-20 06:10:09.865,WOS:001258694300001
CTNG2026020016467793,DATA2026020034945677,A,CTNG2026020.XML,2026-08-20 06:09:16.807,2026-08-20 06:10:09.991,WOS:001580462600001
CTNG2026020016467364,DATA2026020034945049,A,CTNG2026020.XML,2026-08-20 06:09:10.889,2026-08-20 06:10:10.485,WOS:001600038400001
CTNG2026020016467810,DATA2026020034945693,A,CTNG2026020.XML,2026-08-20 06:09:17.231,2026-08-20 06:10:10.701,WOS:001595111200001
CTNG2026020016467797,DATA2026020034945681,A,CTNG2026020.XML,2026-08-20 06:09:16.904,2026-08-20 06:10:08.685,WOS:001585012300003
CTNG2026020016467800,DATA2026020034945684,A,CTNG2026020.XML,2026-08-20 06:09:16.980,2026-08-20 06:10:08.875,WOS:001583439200001
CTNG2026020016467803,DATA2026020034945686,A,CTNG2026020.XML,2026-08-20 06:09:17.048,2026-08-20 06:10:09.150,WOS:001583023400004
CTNG2026020016467807,DATA2026020034945690,A,CTNG2026020.XML,2026-08-20 06:09:17.142,2026-08-20 06:10:10.014,WOS:001580058400001
CTNG2026020016467809,DATA2026020034945692,A,CTNG2026020.XML,2026-08-20 06:09:17.208,2026-08-20 06:10:09.739,WOS:001582548100001
CTNG2026020016467496,DATA2026020034945261,A,CTNG2026020.XML,2026-08-20 06:09:12.604,2026-08-20 06:10:27.735,WOS:001484263600001
CTNG2026020016467514,DATA2026020034945279,A,CTNG2026020.XML,2026-08-20 06:09:12.973,2026-08-20 06:10:28.928,WOS:001596777100001
CTNG2026020016467806,DATA2026020034945689,A,CTNG2026020.XML,2026-08-20 06:09:17.114,2026-08-20 06:10:32.284,WOS:001584780200001
CTNG2026020016467383,DATA2026020034945068,A,CTNG2026020.XML,2026-08-20 06:09:11.320,2026-08-20 06:10:09.825,WOS:001603687300011
CTNG2026020016467407,DATA2026020034945108,A,CTNG2026020.XML,2026-08-20 06:09:11.576,2026-08-20 06:10:10.517,WOS:001615274900001
CTNG2026020016467374,DATA2026020034945059,A,CTNG2026020.XML,2026-08-20 06:09:11.126,2026-08-20 06:10:25.576,WOS:001594336400001
CTNG2026020016467385,DATA2026020034945070,A,CTNG2026020.XML,2026-08-20 06:09:11.355,2026-08-20 06:10:26.176,WOS:001607415600008
CTNG2026020016467295,DATA2026020034944937,A,CTNG2026020.XML,2026-08-20 06:09:09.766,2026-08-20 06:10:11.884,WOS:001638442600005
CTNG2026020016467339,DATA2026020034945024,A,CTNG2026020.XML,2026-08-20 06:09:10.346,2026-08-20 06:10:12.472,WOS:001601681900001
CTNG2026020016467596,DATA2026020034945394,A,CTNG2026020.XML,2026-08-20 06:09:13.954,2026-08-20 06:10:18.936,WOS:001583330000001
CTNG2026020016467605,DATA2026020034945403,A,CTNG2026020.XML,2026-08-20 06:09:14.176,2026-08-20 06:10:19.176,WOS:001523046500001
CTNG2026020016467593,DATA2026020034945391,A,CTNG2026020.XML,2026-08-20 06:09:13.860,2026-08-20 06:10:26.960,WOS:001594840700049
CTNG2026020016467607,DATA2026020034945405,A,CTNG2026020.XML,2026-08-20 06:09:14.214,2026-08-20 06:10:27.849,WOS:001556849200001
CTNG2026020016467502,DATA2026020034945267,A,CTNG2026020.XML,2026-08-20 06:09:12.733,2026-08-20 06:10:21.427,WOS:001593619400001
CTNG2026020016467510,DATA2026020034945275,A,CTNG2026020.XML,2026-08-20 06:09:12.891,2026-08-20 06:10:22.274,WOS:001480072100001
CTNG2026020016467783,DATA2026020034945667,A,CTNG2026020.XML,2026-08-20 06:09:16.589,2026-08-20 06:10:34.494,WOS:001580528500001
CTNG2026020016467789,DATA2026020034945673,A,CTNG2026020.XML,2026-08-20 06:09:16.712,2026-08-20 06:10:35.280,WOS:001744947200017
CTNG2026020016467802,DATA2026020034945685,A,CTNG2026020.XML,2026-08-20 06:09:17.020,2026-08-20 06:10:43.089,WOS:001264685500001
CTNG2026020016467808,DATA2026020034945691,A,CTNG2026020.XML,2026-08-20 06:09:17.174,2026-08-20 06:10:43.693,WOS:001570852100001
